"iBAQ.Pet309_1"	"iBAQ.Pet309_2"	"iBAQ.Pet309_3"	"iBAQ.Kgd41_1"	"iBAQ.Kgd41_2"	"iBAQ.Kgd41_3"	"id"	"Uniprot"	"Symbol"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"gene"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
4085200	3679800	6152000	16218000	18179000	13168000	652	"Q06405"	"ATP17"	-1.79719990462968	-6.80570999829666	-5.26910627276806	0.0024355514911877	0.000940138368652743	0.00731886540727403	0.0023312871229352	4	3.47859151287114	0.254888530478237	0.104601317428385	0.174505900785896	"ATP17"	"Significant"	"Significant"	3.02680822265568	2.61340268436267
5648200	3461900	3003000	3574400	5408100	5073500	655	"Q06630"	"MHR1"	-0.246681521655072	-0.741495150757512	-0.663477675847778	0.499566082440257	0.526942117033581	0.329532340094437	0.336876618933812	4	3.47859151287114	0.254888530478237	0.166015205043724	0.207353737178426	"MHR1"	"Not Significant"	"Not Significant"	0.278237088076905	0.30140705530405
1553900	812690	838550	408090	680520	454300	657	"Q06668"	"OMS1"	1.02308449458933	2.70413186598408	2.59362051478623	0.053863355221245	0.0337847523558493	0.0549713602012645	0.0356727807595894	4	3.47859151287114	0.254888530478237	0.214713095197266	0.233400294244542	"OMS1"	"Not Significant"	"Not Significant"	1.47127926013052	1.26870659729125
3752900	3189600	1957500	2070800	3351000	2522000	658	"Q06678"	"MRPL35"	0.140348493680694	0.404769553270454	0.370696700616921	0.706357925716898	0.721142008991617	0.424523037709395	0.421512722177471	4	3.47859151287114	0.254888530478237	0.180339597400683	0.21501528271534	"MRPL35"	"Not Significant"	"Not Significant"	0.141979204561328	0.150975177455935
875220	309980	230690	204930	320160	570160	659	"Q06892"	"POS5"	0.247495069585569	0.342275096428698	0.413241877461591	0.749372223536475	0.691022639781474	0.432744419675202	0.408282184922631	4	3.47859151287114	0.254888530478237	0.784284730033564	0.538041420240542	"POS5"	"Not Significant"	"Not Significant"	0.160507723724069	0.125302408638006
0	6383.4	7641.2	273220	256250	38080	660	"Q07349"	"YDL027C"	-3.49299772158826	-2.8100764912552	-3.67082769528549	0.0483131739610008	0.00708547927689614	0.0529992052833622	0.00950511388102207	4	3.47859151287114	0.254888530478237	2.31766989894439	1.35818792310636	"YDL027C"	"Significant"	"Significant"	2.14963076782	1.31593443035722
62664	0	0	76208	112560	135490	663	"Q07821"	"ISA1"	-0.5014617265056	-1.68141829540267	-1.40928647634939	0.167975145553171	0.198948957154768	0.144986438437941	0.162801946971183	4	3.47859151287114	0.254888530478237	0.133418269997918	0.189918938131197	"ISA1"	"Not Significant"	"Not Significant"	0.701258332984628	0.774754973914896
192320	147830	167170	227350	602210	532040	666	"Q08023"	"FMP25"	-1.31265084723914	-2.88435794634653	-3.01290383409973	0.0448162669493652	0.0181059993766385	0.0506542759157147	0.021016060569816	4	3.47859151287114	0.254888530478237	0.310664333183593	0.284720780366127	"FMP25"	"Not Significant"	"Not Significant"	1.74217749891761	1.3485643216254
119760	203340	70035	1328200	1112200	922670	668	"Q08179"	"MDM38"	-3.21412380710215	-6.8512390489764	-7.24606069949941	0.0023756356436536	0.000123594665443731	0.00727351213851245	0.000546696036395728	4	3.47859151287114	0.254888530478237	0.330124852777558	0.295129435290238	"MDM38"	"Significant"	"Significant"	3.90800027373222	2.62422016726185
132460	172360	476380	151570	243660	287970	671	"Q08742"	"RDL2"	0.0107741415249222	0.0171673349334456	0.0200171654921686	0.98712528928753	0.984553353108442	0.525217985187545	0.531721060837969	4	3.47859151287114	0.254888530478237	0.590814098742305	0.434561704329714	"RDL2"	"Not Significant"	"Not Significant"	0.00676074439863257	0.00562772170426003
824310	770210	470530	568500	763550	278090	672	"Q08818"	"MSC6"	0.435763570448601	0.867865877366348	0.942238690194694	0.434433426196039	0.375505735890906	0.297519684740452	0.262632604711156	4	3.47859151287114	0.254888530478237	0.378170697086985	0.32082723906879	"MSC6"	"Not Significant"	"Not Significant"	0.425383424713758	0.362076766628234
66924	86972	54912	777240	750710	366340	673	"Q08822"	"CIR2"	-3.12846240833325	-7.77273765301039	-7.68577400250858	0.00147703123375855	8.33631279411112e-05	0.00606399915629776	0.000403667161153674	4	3.47859151287114	0.254888530478237	0.242999355450602	0.248529485459039	"CIR2"	"Significant"	"Significant"	4.07902599819428	2.83061032086573
199450	35916	59978	513370	763140	217270	674	"Q12031"	"ICL2"	-2.54340156328676	-2.80295356956596	-3.5289979797566	0.0486648535824946	0.00863120248543282	0.0529992052833622	0.0111228353180757	4	3.47859151287114	0.254888530478237	1.23506359121307	0.779145034686492	"ICL2"	"Significant"	"Significant"	2.06392869485165	1.31278457894452
283200	433520	255880	288880	625440	179760	680	"Q12166"	"LEU9"	-0.0160088795786283	-0.0279071719576194	-0.0316994212316626	0.979073016336328	0.975541298237477	0.525217985187545	0.528672401639505	4	3.47859151287114	0.254888530478237	0.493607190823681	0.382569610496898	"LEU9"	"Not Significant"	"Not Significant"	0.0107543406036471	0.00918491860596711
9875000	8378200	7952000	5995400	9010900	5285700	682	"Q12233"	"ATP20"	0.401372355341293	1.60168239037579	1.19598586753485	0.184483185836045	0.268241293160847	0.156592196355155	0.20324496986003	4	3.47859151287114	0.254888530478237	0.0941961974798614	0.168940617574149	"ATP20"	"Not Significant"	"Not Significant"	0.571474365889756	0.734043210162842
29196	67376	68180	859210	646630	635810	684	"Q12298"	"YDR061W"	-3.78765903736799	-8.83208189147722	-8.99258803771331	0.000907120385185586	2.85574760674491e-05	0.00459997162982168	0.0002336887195014	4	3.47859151287114	0.254888530478237	0.275871501734176	0.266111484008899	"YDR061W"	"Significant"	"Significant"	4.54428017849308	3.04233507330109
159120	156370	93811	841970	1249900	841810	688	"Q12428"	"PDH1"	-2.85603210258944	-9.09461577804365	-7.86734339624894	0.000810579597976636	7.12230704626979e-05	0.0042799534253967	0.000364329974482075	4	3.47859151287114	0.254888530478237	0.147927431435825	0.197679309272172	"PDH1"	"Significant"	"Significant"	4.14737930760276	3.09120433150683
151210	0	0	0	0	41032	692	"Q12467"	"YPL168W"	-0.0648951050740407	-0.067714609935132	-0.0859341459450083	0.949262498236762	0.933774567013408	0.518644861405952	0.517483917098811	4	3.47859151287114	0.254888530478237	1.37768641759172	0.855428289966948	"YPL168W"	"Not Significant"	"Not Significant"	0.029757959015359	0.0226136761165019
1798000	1879300	1916900	1020400	1170400	1854300	693	"Q12480"	"AIM45"	0.516117445535085	1.96967143553507	1.51692211726264	0.120214752117588	0.170358718578543	0.107883713409482	0.144462450910084	4	3.47859151287114	0.254888530478237	0.102991353061769	0.173644795127781	"AIM45"	"Not Significant"	"Not Significant"	0.768635635306205	0.920042234744705
322290	486250	321880	379870	554320	699190	694	"Q12486"	"YOR131C"	-0.515109593320013	-1.58946843715869	-1.40084472092867	0.187157140962447	0.201362137378149	0.156592196355155	0.163956892331572	4	3.47859151287114	0.254888530478237	0.157538504615182	0.202819888571264	"YOR131C"	"Not Significant"	"Not Significant"	0.696022187573871	0.727793597769859
3692900	2312600	2272200	2244700	3088900	3322100	695	"Q12487"	"MRPL23"	-0.0824505123068004	-0.286521174817278	-0.234778848391782	0.78870689967205	0.820679951604496	0.452240454977546	0.472937125209281	4	3.47859151287114	0.254888530478237	0.124212278842926	0.184995021033092	"MRPL23"	"Not Significant"	"Not Significant"	0.0858261758296939	0.103084359913938
2529600	3700100	1817700	5046300	6489900	2187000	700	"Q2V2P9"	"YDR119W-A"	-0.691262599703548	-1.23609916155308	-1.3928430279143	0.284047167617338	0.203673302492873	0.212408031455035	0.164319869315013	4	3.47859151287114	0.254888530478237	0.469105749676003	0.369464767904274	"YDR119W-A"	"Not Significant"	"Not Significant"	0.69106589461251	0.546609536942236
1594300	1056300	828180	1042500	2164600	1546900	701	"Q3E6R5"	"YDR381C-A"	-0.441189580991783	-1.07375115976541	-1.07213045448066	0.343393016363022	0.317035395749987	0.247656166020934	0.231636853461171	4	3.47859151287114	0.254888530478237	0.25324125822261	0.254007470319895	"YDR381C-A"	"Not Significant"	"Not Significant"	0.498892247811433	0.464208541399459
5245600	3680100	2379500	2818600	2815100	3779100	703	"Q6Q560"	"ISD11"	0.205101201434867	0.571620888092993	0.533318684439989	0.598166606934443	0.609291023631752	0.370820412408669	0.383279750014538	4	3.47859151287114	0.254888530478237	0.193112989540755	0.221847260163546	"ISD11"	"Not Significant"	"Not Significant"	0.215175220063475	0.223177835418545
2154100	1419600	2011600	2382600	4227900	3694500	704	"Q96VH5"	"MIC10"	-0.86564799510602	-2.77824888660905	-2.39201663327011	0.0499078141968109	0.0458111021904801	0.0532801165815144	0.0462810975110917	4	3.47859151287114	0.254888530478237	0.145623550700143	0.196447055454475	"MIC10"	"Not Significant"	"Not Significant"	1.33902925920656	1.30183145043143
